CustomerID,Date,Quantity,UnitPrice
13421,289,1,12.75
13421,289,5,0.85
13421,289,10,0.85
13421,289,10,0.85
13421,289,7,3.25
13421,289,2,2.95
13421,289,12,2.95
13421,289,1,3.75
13421,289,1,4.25
13421,289,14,1.65
13421,289,3,2.95
13421,289,2,2.95
13421,289,6,0.85
13421,289,6,0.85
13421,289,6,0.85
13421,289,6,1.25
13421,289,9,0.85
13421,289,10,0.65
13421,289,6,0.85
13421,289,6,0.85
13421,289,6,0.85
13421,289,10,1.65
13421,289,5,1.65
13421,289,4,2.55
13421,289,12,2.95
13421,289,10,1.65
13421,289,4,2.95
13421,289,4,2.95
13421,289,6,3.25
13421,289,10,2.95
13421,289,4,0.85
13421,289,12,1.95
13421,289,3,2.55
13421,289,20,1.65
13421,289,5,6.95
13421,289,1,2.95
13421,289,5,6.95
13421,289,-1,2.1
16011,289,5,1.25
16011,289,5,1.25
16011,289,5,1.25
16011,289,5,1.25
16011,289,5,1.25
16011,289,12,1.25
16011,289,12,1.25
16011,289,12,1.25
16011,289,12,1.25
16011,289,12,0.42
16011,289,12,1.65
17841,289,1,1.25
17841,289,1,1.95
17841,289,1,4.95
17841,289,1,1.25
17841,289,1,1.25
17841,289,3,1.25
17841,289,2,5.75
17841,289,12,0.85
17841,289,2,0.85
17841,289,12,1.25
17841,289,6,1.25
17841,289,1,4.95
17841,289,1,3.75
17841,289,24,0.12
17841,289,2,0.42
17841,289,2,0.42
17841,289,2,0.42
17841,289,2,0.42
17841,289,2,0.42
17841,289,2,0.42
17841,289,2,0.42
17841,289,2,0.42
17841,289,2,0.42
17841,289,2,0.42
17841,289,1,1.65
17841,289,1,5.95
17841,289,1,0.85
17841,289,2,2.1
17841,289,2,0.85
17841,289,1,2.1
17841,289,1,2.1
17841,289,3,0.85
17841,289,1,0.85
17841,289,3,0.55
17841,289,1,8.95
17841,289,4,2.95
17841,289,1,2.95
17841,289,1,2.95
17841,289,1,3.75
17841,289,2,1.65
17841,289,2,1.95
18196,289,1,0.85
18196,289,1,0.5
18196,289,1,0.42
18196,289,2,1.65
18196,289,4,2.95
18196,289,4,1.65
18196,289,2,12.75
18196,289,2,2.55
18196,289,2,2.55
18196,289,1,2.95
18196,289,2,2.55
18196,289,2,1.65
18196,289,3,1.65
18196,289,3,1.65
18196,289,4,1.25
18196,289,2,1.25
18196,289,2,2.55
18196,289,2,2.55
18196,289,2,1.25
18196,289,4,0.65
18196,289,1,2.95
18196,289,1,2.95
18196,289,4,1.25
18196,289,4,0.42
18196,289,2,0.42
18196,289,4,0.42
18196,289,1,1.25
18196,289,3,1.65
18196,289,3,1.65
18196,289,12,0.65
18196,289,1,2.1
18196,289,1,12.75
18196,289,15,1.25
18196,289,1,1.65
18196,289,1,1.65
18196,289,2,1.95
18196,289,1,2.95
18196,289,4,0.85
18196,289,8,0.85
18196,289,2,5.95
18196,289,1,2.55
18196,289,1,2.55
18196,289,2,1.25
18196,289,4,1.95
18196,289,2,6.35
18196,289,2,1.65
18196,289,2,1.65
18196,289,2,1.45
18196,289,4,0.85
18196,289,3,2.95
18196,289,3,2.95
18196,289,3,2.95
18196,289,6,2.55
18196,289,12,1.65
18196,289,8,1.69
18196,289,4,2.1
18196,289,1,1.25
18196,289,24,1.25
18196,289,1,3.75
18196,289,1,3.75
18196,289,1,3.75
18196,289,1,3.75
18196,289,1,2.1
18196,289,1,2.95
18196,289,1,1.69
18196,289,2,2.1
18196,289,2,1.25
18196,289,1,2.55
18196,289,1,2.1
18196,289,6,0.65
18196,289,12,0.85
18196,289,1,2.1
18196,289,1,2.1
18196,289,1,2.55
18196,289,1,2.55
18196,289,2,12.75
18196,289,1,7.95
18196,289,2,0.95
13077,289,1,1.65
13077,289,4,0.85
13077,289,3,1.25
13077,289,3,1.25
13077,289,3,1.25
13077,289,2,1.45
13077,289,1,5.95
13077,289,2,2.55
13077,289,2,3.75
13077,289,2,3.75
13077,289,1,3.75
13077,289,25,0.21
13077,289,25,0.21
13077,289,50,0.21
13077,289,24,0.85
13077,289,2,4.15
13077,289,1,2.95
13077,289,7,0.85
13077,289,16,0.42
13077,289,3,1.25
13077,289,1,2.95
13077,289,1,2.95
13077,289,2,4.95
13077,289,1,7.65
13077,289,3,2.95
13077,289,3,3.75
13077,289,3,1.65
13077,289,2,1.95
13077,289,1,2.1
13077,289,2,2.1
13077,289,3,1.25
13077,289,3,2.1
13077,289,1,2.1
13077,289,5,0.42
13077,289,1,1.25
13077,289,2,1.25
13077,289,1,1.25
13077,289,1,1.25
13077,289,1,1.25
13077,289,2,2.95
13077,289,3,2.1
13077,289,2,5.95
13077,289,25,0.42
13077,289,25,0.42
13077,289,25,0.42
12616,289,-3,4.95
12616,289,-4,0.85
13077,289,2,1.25
13077,289,2,1.45
13077,289,2,1.25
13077,289,2,0.85
,289,1,4.96
,289,1,1.63
,289,1,8.29
,289,4,1.63
,289,4,2.46
,289,1,2.46
,289,1,9.96
,289,2,0.83
,289,1,2.46
,289,2,1.63
,289,1,1.63
,289,1,0.83
,289,1,4.13
,289,1,10.79
,289,2,2.46
,289,5,3.29
,289,2,2.46
,289,3,2.46
,289,1,2.46
,289,3,0.83
,289,1,4.96
,289,1,8.29
,289,1,1.25
,289,1,8.29
,289,3,3.29
,289,1,0.83
,289,1,0.83
,289,2,0.83
,289,5,0.83
,289,1,0.83
,289,2,0.83
,289,2,0.83
,289,2,0.83
,289,1,9.96
,289,5,0.83
,289,2,0.83
,289,1,10.79
,289,1,2.46
,289,2,0.83
,289,1,15.79
,289,1,2.46
,289,1,2.46
,289,2,1.63
,289,1,4.13
,289,1,2.46
,289,2,3.29
,289,4,0.42
,289,2,7.46
,289,1,4.96
,289,1,5.83
,289,1,4.96
,289,2,0.83
,289,8,1.24
,289,5,2.46
,289,1,2.46
,289,1,11.63
,289,2,3.29
,289,1,3.29
,289,1,3.29
,289,2,3.29
,289,1,4.13
,289,1,4.13
,289,1,24.96
,289,3,2.08
,289,6,2.08
,289,1,2.46
,289,2,1.25
,289,2,1.25
,289,1,2.46
,289,1,8.29
,289,1,24.96
,289,2,4.13
,289,1,4.13
,289,6,3.29
,289,3,5.79
,289,5,0.83
,289,2,0.83
,289,1,2.46
,289,5,0.83
,289,1,4.13
,289,2,4.96
,289,2,3.29
,289,1,1.25
,289,1,8.29
,289,3,2.46
,289,2,1.63
,289,2,1.63
,289,4,3.29
,289,1,3.29
,289,1,5.79
,289,2,1.63
,289,3,0.83
,289,1,0.83
,289,1,0.83
,289,5,0.83
,289,3,0.42
,289,1,1.23
,289,1,0.83
,289,1,0.83
,289,1,140.19
,289,2,8.29
,289,1,1.63
,289,1,3.29
,289,2,8.29
,289,2,2.46
,289,3,2.46
,289,3,0.83
,289,3,0.83
,289,1,0.83
,289,1,9.96
,289,1,4.96
,289,1,5.79
,289,1,16.63
,289,1,8.29
,289,1,5.79
,289,2,2.46
,289,1,1.63
,289,2,2.46
,289,1,2.46
,289,1,2.46
,289,1,1.63
,289,1,2.46
,289,2,2.46
,289,2,2.46
,289,2,1.63
,289,1,3.29
,289,1,7.46
,289,3,0.83
,289,1,4.13
,289,1,1.63
,289,1,1.63
,289,1,1.25
,289,2,1.25
,289,1,0.83
,289,1,2.46
,289,1,0.83
,289,1,3.29
,289,1,4.13
,289,1,3.29
,289,2,3.29
,289,1,3.29
,289,2,5.79
,289,3,5.79
,289,3,5.79
,289,1,5.79
,289,2,8.29
,289,2,5.79
,289,1,19.96
,289,5,1.63
,289,1,0.83
,289,1,5.79
,289,1,3.29
,289,1,20.79
,289,2,16.63
,289,1,16.63
,289,4,1.63
,289,1,1.63
,289,1,1.63
,289,2,1.63
,289,1,4.13
,289,1,1.63
,289,1,1.63
,289,1,1.63
,289,1,1.63
,289,3,2.46
,289,1,10.79
,289,3,2.92
,289,2,2.92
,289,1,4.96
,289,1,4.96
,289,1,5.79
,289,1,1.63
,289,1,7.46
,289,1,4.96
,289,1,5.79
,289,1,5.79
,289,2,24.96
,289,1,14.13
,289,1,5.79
,289,2,9.96
,289,1,3.29
,289,1,5.79
,289,1,2.46
,289,1,19.96
,289,2,8.29
,289,2,7.46
,289,1,2.46
,289,1,1.63
,289,2,12.46
,289,1,16.63
,289,2,2.46
,289,1,9.96
,289,1,4.96
,289,1,3.29
,289,1,5.79
,289,7,5.79
,289,1,5.79
,289,1,8.29
,289,1,1.63
,289,3,3.29
,289,1,1.63
,289,1,2.46
,289,1,4.13
,289,2,4.96
,289,4,1.95
,289,1,3.75
,289,12,0.65
,289,15,0.55
,289,1,3.75
,289,4,4.15
,289,9,1.25
17511,289,-1,1.65
17511,289,-1,5.45
17511,289,-1,2.55
17511,289,-2,1.65
,289,1,8.29
,289,2,0.83
,289,1,3.29
,289,3,2.46
,289,1,2.46
,289,1,1.63
,289,1,12.46
,289,1,19.96
,289,1,5.79
,289,1,2.46
,289,1,3.29
,289,2,5.79
,289,2,5.79
,289,2,5.79
,289,2,0.83
,289,1,0.83
,289,1,2.46
,289,2,10.79
,289,3,8.29
,289,2,8.29
,289,1,7.46
,289,1,5.79
,289,6,2.5
,289,1,8.29
,289,1,15.79
,289,2,2.5
,289,2,0.83
,289,1,0.83
,289,1,12.46
,289,8,1.63
,289,1,4.13
,289,10,0.83
,289,1,5.79
,289,5,1.63
,289,1,1.63
,289,1,1.25
,289,1,1.25
,289,1,8.29
,289,3,3.29
,289,1,2.46
,289,4,0.83
,289,1,2.5
,289,1,0.83
,289,1,0.83
,289,2,0.83
,289,2,0.83
,289,2,0.83
,289,6,10.79
,289,1,0.83
,289,1,15.79
,289,1,15.79
,289,2,15.79
,289,1,8.29
,289,2,0.83
,289,1,10.79
,289,4,4.96
,289,10,7.46
,289,3,1.25
,289,2,1.25
,289,1,4.13
,289,1,7.46
,289,2,0.83
,289,1,2.46
,289,1,2.46
,289,2,2.46
,289,2,5.79
,289,1,5.79
,289,2,8.29
,289,1,10.79
,289,2,2.46
,289,6,1.38
,289,1,2.08
,289,1,2.08
,289,1,1.63
,289,6,2.46
,289,1,1.25
,289,1,8.29
,289,2,1.63
,289,2,4.13
,289,1,5.79
,289,1,2.46
,289,1,0.83
,289,4,0.83
,289,2,1.63
,289,2,1.63
,289,1,0.83
,289,1,0.83
,289,2,0.83
,289,6,0.83
,289,1,7.46
,289,2,4.96
,289,1,4.96
,289,1,1.63
,289,1,1.25
,289,3,1.63
,289,3,1.63
,289,3,1.63
,289,1,3.29
,289,1,3.29
,289,1,3.29
,289,1,4.13
,289,6,1.63
,289,1,3.29
,289,1,2.46
,289,4,5.79
,289,2,12.46
,289,1,8.29
,289,8,0.42
,289,10,0.42
,289,2,2.46
,289,2,2.46
,289,2,2.46
,289,1,7.46
,289,1,0.83
,289,1,4.13
,289,1,4.13
,289,1,4.13
,289,6,4.96
,289,1,2.46
,289,1,2.46
,289,1,2.46
,289,1,2.46
,289,2,2.46
,289,1,5.79
,289,2,1.63
,289,1,3.29
,289,47,1.63
,289,2,2.46
,289,1,7.46
,289,1,7.46
,289,2,0.83
,289,2,0.83
,289,1,0.83
,289,2,0.83
,289,1,4.96
,289,1,4.96
,289,1,4.96
,289,2,2.46
,289,3,3.29
,289,1,11.63
,289,1,2.46
,289,1,2.46
,289,1,5.79
,289,1,0.42
,289,1,2.46
,289,1,1.63
,289,1,0.83
,289,1,16.63
,289,6,2.92
,289,1,1.25
,289,1,2.46
,289,5,2.46
,289,3,0.83
,289,1,0.83
,289,1,0.83
,289,2,0.83
,289,1,0.83
,289,1,0.83
,289,1,3.29
,289,8,3.29
,289,6,5.79
,289,1,5.79
,289,1,5.79
,289,2,5.79
,289,1,5.79
,289,1,1.63
,289,1,10.79
,289,12,1.63
,289,46,1.63
,289,1,0.79
,289,1,10.79
,289,4,2.46
,289,1,13.29
,289,1,5.79
,289,2,1.63
,289,1,9.96
,289,4,1.25
,289,6,1.63
,289,2,3.29
,289,2,0.83
,289,3,1.25
,289,4,0.79
,289,2,0.79
,289,5,0.42
,289,1,0.83
,289,1,0.83
,289,1,0.83
,289,1,5.79
,289,1,15.79
,289,1,172.99
,289,1,4.13
,289,1,4.13
,289,1,4.13
,289,1,2.46
,289,1,7.46
,289,1,2.46
,289,1,6.63
,289,3,5.79
,289,3,2.46
,289,1,3.29
,289,4,3.29
,289,1,5.79
,289,1,2.46
,289,1,2.46
,289,1,2.46
,289,3,0.83
,289,3,2.95
,289,34,0.65
,289,1,3.75
,289,4,1.95
,289,6,2.55
,289,11,0.55
13285,289,1,12.75
13285,289,3,5.95
13285,289,3,5.95
13285,289,12,0.85
13285,289,2,5.95
13285,289,2,5.95
13285,289,2,7.95
13285,289,2,7.95
13285,289,2,7.95
13285,289,12,0.65
13285,289,12,1.65
13285,289,25,0.42
13285,289,25,0.42
13285,289,25,0.42
13285,289,25,0.42
13285,289,25,0.42
13285,289,25,0.42
13285,289,25,0.42
13285,289,12,0.42
13285,289,12,0.42
13285,289,12,0.42
13285,289,12,0.42
13285,289,12,0.42
13285,289,25,0.42
13285,289,25,0.42
13285,289,24,0.42
13285,289,24,0.42
13285,289,24,0.42
13285,289,10,1.95
13285,289,10,1.65
13285,289,10,1.65
13285,289,10,1.65
13285,289,10,1.65
13285,289,10,1.65
13285,289,10,1.65
13285,289,10,0.85
13285,289,10,0.85
13285,289,10,0.85
13285,289,3,5.45
13285,289,3,5.45
13285,289,10,0.85
13285,289,6,2.95
13285,289,8,1.95
13285,289,6,2.55
13285,289,4,4.95
13285,289,2,7.65
13285,289,6,2.55
13285,289,4,3.75
13285,289,4,3.75
13285,289,4,3.75
13285,289,12,1.25
13285,289,12,1.25
12748,289,1,1.95
12748,289,1,1.95
12748,289,1,1.95
12748,289,1,1.95
13184,289,2,1.65
13184,289,1,2.55
13184,289,4,1.65
13184,289,6,3.75
13184,289,12,2.1
13184,289,3,2.1
13184,289,2,2.55
13184,289,3,1.45
13184,289,25,0.21
13184,289,24,0.85
13184,289,8,1.69
13184,289,1,9.95
13184,289,2,6.75
13184,289,3,2.95
13184,289,2,8.5
13184,289,2,2.1
13184,289,1,1.25
13184,289,4,2.95
13184,289,5,2.1
13184,289,24,0.85
18151,289,12,1.95
18151,289,12,0.85
18151,289,12,0.85
18151,289,12,1.25
18151,289,9,2.95
18151,289,6,1.65
18151,289,6,1.65
18151,289,12,0.85
18151,289,2,7.95
18151,289,3,5.95
18151,289,6,2.55
18151,289,2,8.5
18151,289,3,9.95
18151,289,2,14.95
18151,289,4,5.95
18151,289,4,5.95
18151,289,4,5.95
12980,289,6,34.95
12980,289,48,4.65
14156,289,16,10.95
14156,289,12,6.95
14156,289,12,6.95
14156,289,12,5.95
14156,289,12,5.95
14156,289,4,14.95
14156,289,12,7.65
14156,289,12,7.65
14156,289,32,2.55
14156,289,32,2.55
14156,289,32,2.55
14156,289,8,8.5
14156,289,400,0.72
14156,289,36,2.1
14156,289,36,2.1
13804,289,4,3.95
13804,289,2,8.5
13804,289,2,9.95
13804,289,2,16.95
13804,289,2,6.75
13804,289,12,0.85
13804,289,12,1.25
13804,289,2,9.95
13804,289,8,1.45
13804,289,12,1.45
13804,289,12,1.49
13804,289,12,1.49
13804,289,24,0.55
13804,289,12,1.45
13804,289,4,3.95
13804,289,6,2.95
13804,289,3,4.95
13804,289,12,1.45
13804,289,12,1.65
13804,289,6,3.75
13804,289,6,4.25
13804,289,12,1.25
13804,289,2,8.5
13804,289,12,1.25
13804,289,4,3.75
13804,289,4,3.75
13804,289,48,0.29
13804,289,12,1.25
13804,289,12,1.65
13804,289,12,1.25
13804,289,24,0.85
13804,289,6,2.95
13804,289,24,0.85
13804,289,3,4.95
13804,289,16,1.25
13804,289,6,2.55
13804,289,6,2.55
13804,289,6,3.25
13804,289,36,0.85
13804,289,2,9.95
13804,289,3,4.95
17499,289,24,0.85
17499,289,12,1.95
17499,289,12,1.95
17499,289,12,0.42
17499,289,12,0.42
17499,289,25,0.42
17499,289,25,0.42
17499,289,25,0.42
17499,289,25,0.42
17499,289,12,0.65
17499,289,25,0.42
17499,289,48,0.85
17499,289,48,0.85
17499,289,36,0.21
17499,289,12,0.42
17499,289,24,0.42
17499,289,16,1.25
17499,289,10,1.65
17499,289,12,1.25
17499,289,12,1.65
17499,289,48,0.29
17499,289,12,1.95
17499,289,12,0.85
17499,289,24,1.25
17499,289,24,0.29
17499,289,24,0.29
17499,289,24,0.29
17499,289,24,0.29
17499,289,24,0.29
17499,289,12,1.25
17499,289,16,1.25
17499,289,3,5.95
17499,289,3,5.95
17499,289,6,2.1
17499,289,6,2.1
17499,289,6,2.1
17499,289,6,2.1
17499,289,2,9.95
17499,289,4,4.15
17499,289,4,9.95
15397,289,3,4.95
15397,289,2,6.75
15397,289,3,5.95
15397,289,4,4.25
15397,289,4,3.75
15397,289,4,3.95
17706,289,4,12.75
17706,289,3,4.95
17706,289,3,4.95
17706,289,2,8.95
17706,289,4,3.75
17706,289,4,3.75
17706,289,1,10.95
17706,289,12,1.25
17706,289,12,0.85
17706,289,6,3.75
17706,289,6,5.95
17706,289,3,5.95
17706,289,10,1.65
17706,289,10,1.65
17706,289,4,4.25
17706,289,4,4.25
17706,289,25,0.42
17706,289,25,0.42
17706,289,25,0.42
17706,289,25,0.42
17706,289,2,7.95
17706,289,2,7.95
17706,289,2,7.95
17706,289,8,1.69
14276,289,24,0.85
14276,289,12,0.95
14276,289,12,1.25
14276,289,24,0.85
14276,289,12,1.95
14276,289,2,7.95
14276,289,3,14.95
14276,289,2,6.75
14276,289,24,0.55
14276,289,24,0.55
14276,289,24,0.55
14276,289,6,4.25
14276,289,3,4.95
14276,289,12,1.25
14276,289,5,2.95
14276,289,5,2.95
14276,289,10,1.65
14276,289,6,2.95
14276,289,6,2.95
14735,289,-12,1.45
14735,289,-6,3.75
13453,289,4,5.95
13453,289,2,5.95
13453,289,12,1.25
13453,289,12,1.65
13453,289,4,9.95
13453,289,24,1.65
13453,289,12,1.65
13453,289,6,2.55
17949,289,360,0.72
17949,289,240,0.72
18041,289,25,1.95
18041,289,19,1.95
18041,289,2,1.25
18041,289,24,0.42
18041,289,1,2.1
18041,289,1,1.25
18041,289,3,1.65
18041,289,2,2.1
18041,289,12,1.25
18041,289,12,1.25
18041,289,1,4.95
18041,289,24,1.25
18041,289,24,1.25
18041,289,48,0.85
18041,289,9,1.25
18041,289,2,4.95
18041,289,1,1.95
18041,289,1,1.95
17428,289,6,2.95
17428,289,12,1.25
17428,289,12,1.45
17428,289,3,4.95
17428,289,12,1.25
17428,289,12,1.95
17428,289,4,4.25
17428,289,10,1.65
17428,289,4,4.25
17428,289,25,0.42
17428,289,12,0.42
17428,289,48,2.55
17428,289,48,2.55
17428,289,24,1.95
17428,289,24,2.55
17428,289,2,9.95
17428,289,2,9.95
17428,289,1,39.95
17428,289,1,16.95
17135,289,8,1.95
17135,289,24,0.55
17135,289,3,6.95
17135,289,12,1.95
17135,289,36,1.25
17135,289,12,1.65
17135,289,72,1.06
17135,289,5,2.1
17135,289,3,4.95
17135,289,3,4.95
17135,289,12,1.25
17135,289,8,1.95
,289,-114,0
18172,289,12,1.95
18172,289,12,1.95
18172,289,8,5.95
18172,289,6,2.1
18172,289,6,2.1
18172,289,6,2.1
18172,289,6,2.1
18172,289,6,2.1
18172,289,6,2.1
18172,289,12,0.85
18172,289,12,0.85
18172,289,10,1.25
18172,289,10,1.25
18172,289,12,0.85
18172,289,12,0.85
18172,289,12,1.95
18172,289,12,1.95
18172,289,24,1.65
18172,289,24,1.25
18172,289,6,9.95
18172,289,48,0.29
18172,289,24,0.65
18172,289,24,0.65
18172,289,12,1.65
18172,289,12,1.65
18172,289,12,1.65
18172,289,8,3.75
18172,289,8,3.75
18172,289,8,3.75
18172,289,12,2.1
18172,289,12,1.45
15605,289,3,4.95
15605,289,6,4.25
15605,289,24,2.1
15605,289,24,0.85
15605,289,4,9.95
15605,289,2,7.95
15605,289,2,7.95
15373,289,1,5.95
15373,289,1,4.95
15373,289,2,7.95
15373,289,1,3.75
15373,289,1,6.75
15373,289,6,2.95
15373,289,4,2.95
15373,289,4,2.95
15373,289,1,4.95
15373,289,1,1.25
15373,289,1,1.65
15373,289,2,1.65
15373,289,1,7.95
15373,289,1,7.95
15373,289,8,3.75
15373,289,2,7.95
16394,289,10,1.25
16394,289,10,1.25
16394,289,12,0.85
16394,289,12,1.25
16394,289,10,1.65
16394,289,4,4.25
16394,289,12,0.85
16394,289,12,0.85
16394,289,12,0.85
16394,289,6,1.65
16394,289,24,0.42
16394,289,24,0.42
16394,289,24,0.42
16394,289,12,0.85
16394,289,12,1.25
16394,289,12,2.1
16394,289,10,1.25
16394,289,12,0.65
16394,289,24,0.42
16394,289,3,4.25
16394,289,12,0.55
16394,289,24,0.65
16394,289,12,0.85
16394,289,12,1.25
16394,289,24,0.42
16394,289,24,0.29
,289,3,1.63
,289,1,4.13
,289,4,2.46
,289,1,8.29
,289,1,5.79
,289,1,4.96
,289,1,4.96
,289,1,4.13
,289,1,4.13
,289,2,4.13
,289,1,4.96
,289,1,4.13
,289,1,8.29
,289,1,2.46
,289,4,2.46
,289,2,8.29
,289,1,8.29
,289,2,2.46
,289,1,2.46
,289,1,4.96
,289,1,1.25
,289,3,5.79
,289,1,3.29
,289,2,7.46
,289,1,7.46
,289,1,2.46
,289,1,5.79
,289,2,3.75
,289,1,4.13
,289,3,4.13
,289,1,4.13
,289,1,136.38
,289,1,12.46
,289,1,2.46
,289,1,4.13
,289,2,4.13
,289,3,4.13
,289,4,4.96
,289,1,4.13
,289,1,10.79
,289,2,8.29
,289,1,8.29
,289,1,20.79
,289,5,4.13
,289,1,4.13
,289,1,4.96
,289,1,4.13
,289,1,4.96
,289,1,1.63
,289,1,19.96
,289,1,13.29
,289,1,3.29
,289,1,1.63
,289,4,4.13
,289,1,4.13
,289,1,5.38
,289,1,2.46
,289,1,10.79
,289,1,12.46
,289,1,4.96
,289,1,9.96
,289,1,0.79
,289,1,4.13
,289,1,4.13
,289,1,7.46
,289,3,4.13
,289,1,4.96
,289,1,16.63
,289,1,8.29
,289,1,4.96
,289,2,4.96
,289,1,4.13
,289,1,5.79
,289,2,4.96
,289,3,4.13
,289,1,3.29
,289,2,4.13
,289,4,3.29
,289,1,5.79
,289,1,5.79
,289,4,2.46
,289,6,2.46
,289,1,8.29
,289,1,14.13
,289,2,2.46
,289,1,3.29
,289,2,3.29
,289,1,100.17
,289,1,12.46
,289,3,4.13
,289,3,4.13
,289,1,1.63
,289,1,4.13
,289,1,4.13
,289,2,4.13
,289,1,4.13
,289,2,4.13
,289,2,8.29
,289,1,10.79
,289,1,5.63
,289,3,4.96
,289,1,2.46
,289,1,3.29
,289,1,4.13
,289,1,4.96
,289,2,16.63
,289,1,16.63
,289,1,1.63
,289,1,5.79
,289,1,4.96
,289,3,4.13
,289,1,4.96
,289,2,4.13
,289,1,8.29
,289,1,5.79
,289,1,5.79
,289,5,5.79
,289,1,14.13
,289,2,4.13
,289,1,8.29
,289,1,1.25
,289,2,4.13
,289,3,4.13
,289,1,5.79
,289,1,2.08
,289,7,4.13
,289,1,134.04
16422,289,48,1.45
16422,289,48,1.45
16422,289,6,2.95
16422,289,144,1.69
16422,289,6,2.95
,289,2,16.63
,289,1,4.13
,289,4,4.13
,289,1,4.96
,289,1,1.63
,289,1,8.29
,289,1,4.13
,289,1,3.29
,289,1,4.13
,289,1,10.79
,289,1,20.79
,289,1,8.29
,289,1,3.29
,289,1,8.29
,289,1,20.79
,289,1,3.29
,289,1,4.13
,289,3,3.75
,289,2,4.96
,289,1,3.29
,289,2,0.83
,289,1,3.29
,289,1,13.29
,289,2,1.63
,289,1,4.13
,289,1,4.96
,289,1,5.79
,289,1,5.79
,289,1,4.96
,289,1,8.29
,289,1,7.46
,289,1,2.46
,289,1,2.46
,289,1,5.79
,289,1,2.46
,289,1,5.79
,289,1,16.63
,289,1,1.63
,289,1,1.63
,289,1,14.13
,289,1,14.13
,289,1,4.13
,289,3,1.25
,289,1,5.79
,289,1,3.75
,289,2,4.13
,289,1,124.79
,289,1,5.79
,289,1,5.79
,289,1,4.96
,289,1,4.96
,289,2,4.96
,289,2,4.13
,289,4,4.13
,289,1,9.96
,289,1,4.13
,289,1,5.79
,289,2,8.29
,289,2,4.13
,289,1,4.13
,289,2,0.83
,289,2,8.29
,289,1,4.96
,289,1,14.13
,289,1,8.29
,289,1,1.25
,289,1,5.79
,289,1,7.46
,289,1,2.46
,289,1,16.63
,289,1,2.46
,289,2,3.29
,289,12,4.13
,289,3,4.13
,289,1,137.33
,289,1,12.46
,289,6,4.13
,289,6,4.13
,289,2,4.96
,289,2,1.63
,289,2,7.46
,289,2,5.38
,289,1,6.25
,289,1,3.29
,289,1,5.79
,289,1,8.29
,289,1,2.46
,289,1,20.79
,289,5,4.13
,289,1,4.13
,289,1,4.13
,289,1,3.29
,289,3,1.63
,289,1,10.79
,289,1,4.96
,289,1,5.79
,289,1,4.96
,289,1,4.96
,289,1,20.79
,289,1,4.13
,289,1,2.46
,289,1,4.13
,289,1,0.83
,289,1,10.79
,289,1,1.63
,289,7,1.63
,289,2,4.96
,289,1,4.96
,289,1,4.13
,289,1,1.25
,289,1,4.13
,289,2,9.96
,289,1,5.79
,289,1,4.13
,289,4,8.29
,289,1,2.46
,289,2,2.46
,289,1,5.79
,289,1,2.46
,289,1,14.96
,289,1,14.13
,289,2,14.13
,289,1,2.46
,289,1,4.96
,289,2,1.25
,289,1,3.75
,289,1,8.29
,289,4,4.13
,289,4,4.13
,289,1,4.13
,289,1,10.79
,289,1,161.04
,289,1,2.46
,289,2,16.63
,289,1,4.13
,289,4,4.13
,289,1,4.13
,289,2,4.96
,289,1,6.25
,289,2,2.46
,289,1,4.13
,289,1,10.79
,289,1,5.79
,289,1,4.65
17711,289,3,4.95
17711,289,6,4.95
17711,289,6,2.95
17711,289,12,0.85
17711,289,12,0.85
17711,289,12,0.85
17711,289,6,2.95
17711,289,12,0.75
17711,289,12,1.69
17711,289,12,2.1
17711,289,6,2.95
17711,289,6,3.75
17711,289,2,7.65
14211,289,-4,0.65
,289,16,3.29
,289,7,4.96
,289,1,3.75
,289,8,2.08
,289,4,2.08
,289,15,1.25
,289,13,3.29
,289,4,1.63
,289,3,1.63
,289,4,1.63
,289,6,3.29
,289,1,3.29
,289,3,3.29
,289,9,6.63
,289,1,4.96
,289,1,6.63
,289,1,8.29
,289,1,7.46
,289,1,16.63
,289,3,4.13
,289,6,12.46
,289,2,2.46
,289,2,2.46
,289,2,3.29
,289,2,3.29
,289,2,2.46
,289,9,4.13
,289,3,4.13
,289,6,3.29
,289,20,4.96
,289,1,4.96
,289,1,3.29
,289,3,12.46
,289,1,2.08
,289,3,1.63
,289,2,4.13
,289,1,4.13
,289,4,2.46
,289,2,2.46
,289,3,4.13
,289,2,4.71
,289,1,2.46
,289,1,3.29
,289,1,6.63
,289,1,4.96
,289,5,4.13
,289,2,4.13
,289,1,12.46
,289,1,8.29
,289,2,4.96
,289,9,1.63
,289,3,4.13
,289,3,6.63
,289,5,6.63
,289,4,4.13
,289,102,2.46
,289,21,2.46
,289,1,4.96
,289,1,4.96
,289,2,2.08
,289,11,24.96
,289,1,8.29
,289,1,8.29
,289,4,8.29
,289,1,3.29
,289,1,3.29
,289,1,16.63
,289,3,16.63
,289,2,3.29
,289,3,5.79
,289,2,4.13
,289,4,4.13
,289,2,4.13
,289,4,4.13
,289,1,12.46
,289,1,6.63
,289,5,6.63
,289,1,12.46
,289,5,3.29
,289,2,8.29
,289,4,8.29
,289,4,8.29
,289,1,8.29
,289,1,8.29
,289,1,3.29
,289,1,3.29
,289,1,4.96
,289,2,7.46
,289,1,5.79
,289,4,4.96
,289,1,4.13
,289,2,3.29
,289,8,10.79
,289,1,5.79
,289,2,12.46
